name,timestamp,total_Runtime,run,cache,saveTime,queryStr,loadTime,saveMode,output,queryTime,input,numPartitions,spark.driver.host,spark.eventLog.enabled,spark.executor.memoryOverhead,spark.driver.port,spark.jars,spark.memory.storageFraction,spark.app.name,spark.cores.max,spark.executor.id,spark.submit.deployMode,spark.master,spark.executor.memory,spark.eventLog.dir,spark.executor.cores,spark.app.id,description
sql,1642094168269,44473433638,0,false,0,select * from input,44184911028,overwrite,"",288522610,file:///opt/bitnami/spark/spark_data/spark-bench-test/kmeans-data1.csv,"",spark-client-0.spark-client-headless.silver.svc.cluster.local,true,384M,43235,file:/opt/bitnami/spark/spark_data/spark-bench/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,0.9,com.ibm.sparktc.sparkbench.cli.CLIKickoff,5,driver,client,spark://silver-spark-master-svc.silver.svc.cluster.local:7077,3712M,./spark_data/1,5,app-20220113171504-0010,Run two different SQL queries over the dataset in two different formats
sql,1642094214302,764436246,0,false,0,select * from input,434049400,overwrite,"",330386846,file:///opt/bitnami/spark/spark_data/spark-bench-test/kmeans-data-g2-1.parquet,"",spark-client-0.spark-client-headless.silver.svc.cluster.local,true,384M,43235,file:/opt/bitnami/spark/spark_data/spark-bench/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,0.9,com.ibm.sparktc.sparkbench.cli.CLIKickoff,5,driver,client,spark://silver-spark-master-svc.silver.svc.cluster.local:7077,3712M,./spark_data/1,5,app-20220113171504-0010,Run two different SQL queries over the dataset in two different formats
sql,1642094258089,43747110801,0,false,0,"select c0, c6 from input where c0 < -0.9",43507481570,overwrite,"",239629231,file:///opt/bitnami/spark/spark_data/spark-bench-test/kmeans-data1.csv,"",spark-client-0.spark-client-headless.silver.svc.cluster.local,true,384M,43235,file:/opt/bitnami/spark/spark_data/spark-bench/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,0.9,com.ibm.sparktc.sparkbench.cli.CLIKickoff,5,driver,client,spark://silver-spark-master-svc.silver.svc.cluster.local:7077,3712M,./spark_data/1,5,app-20220113171504-0010,Run two different SQL queries over the dataset in two different formats
sql,1642094302750,378266596,0,false,0,"select c0, c6 from input where c0 < -0.9",262094720,overwrite,"",116171876,file:///opt/bitnami/spark/spark_data/spark-bench-test/kmeans-data-g2-1.parquet,"",spark-client-0.spark-client-headless.silver.svc.cluster.local,true,384M,43235,file:/opt/bitnami/spark/spark_data/spark-bench/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,0.9,com.ibm.sparktc.sparkbench.cli.CLIKickoff,5,driver,client,spark://silver-spark-master-svc.silver.svc.cluster.local:7077,3712M,./spark_data/1,5,app-20220113171504-0010,Run two different SQL queries over the dataset in two different formats
